time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
63,5,11,18,38.46,78,31.64,47
63,6,11,19,14.51,30,12.82,20
63,7,11,6,11.54,24,9.28,19
63,8,11,2,34.83,59,29.38,41
63,9,11,11,28.1,48,23.95,41
63,10,11,20,12.22,21,10.77,11
63,11,11,1,27.44,47,23.87,45
63,12,11,14,23.37,40,20.62,21
63,13,5,11,17.85,18,15.58,14
63,14,5,2,81.52,82,70.76,47
63,15,5,12,94.16,95,80.15,89
63,16,11,17,21.51,31,18.72,22
63,17,11,20,23.63,34,19.06,20
63,18,11,17,41.44,60,35.44,31
63,19,11,1,25.05,36,21.62,21
63,20,11,1,27.29,16,21.94,15
63,21,11,6,71.07,28,60.69,21
63,22,11,11,78.01,31,66.18,28
63,23,11,7,98.65,39,84.23,34
63,24,11,2,130.96,52,110.19,50
63,25,11,13,37.36,51,32.1,40
63,26,11,18,20.64,28,18.56,18
63,27,11,20,20.63,28,16.85,22
63,28,11,20,17.68,20,14.86,10
63,29,11,13,54.06,61,47.41,52
63,30,11,8,50.7,57,44,56
63,31,11,5,35.06,40,28.76,25
63,32,11,7,28.9,33,25.2,30
63,33,5,8,65.16,44,58.53,42
63,34,5,17,55.36,37,46.45,35
63,35,5,1,60.37,41,53.48,32
63,36,11,15,13.83,13,11.24,8
63,37,11,1,22.27,22,19.48,21
63,38,11,5,67.99,66,58.17,41
63,39,11,13,77.76,75,68.59,68
63,40,11,1,97.75,39,84.43,26
63,41,11,1,90.72,24,77.69,15
63,42,11,17,189,50,166.5,34
63,43,11,6,204.26,54,175.93,48
63,44,11,10,288.42,76,236.47,40
63,45,11,11,1.77,2,1.55,1
63,46,11,5,90.58,82,73.96,59
63,47,11,2,50.02,45,44.55,39
63,48,11,2,91.29,69,78.85,68
63,49,11,10,75.46,57,66.75,30
63,50,11,12,9.32,7,7.77,4
63,51,11,11,132.69,100,113.87,63
63,52,11,2,101,76,88.72,53
63,53,5,5,125.46,56,102.87,54
63,54,5,8,40.82,18,36.71,17
63,55,5,8,173.92,78,140.38,56
63,56,11,2,89.73,58,80.7,33
63,57,11,7,29.48,19,25.21,19
63,58,11,15,57.8,37,46.98,28
63,59,11,8,132.12,85,115.91,75
63,60,11,4,118.65,31,106.05,19
64,1,11,4,68.62,41,55.63,26
64,2,11,13,120.19,71,98.38,38
64,3,11,12,129.06,76,106.75,41
64,4,11,14,79.38,47,68.64,34
64,5,11,16,30.62,62,26.62,48
64,6,11,10,0.2,0,0.17,0
64,7,11,7,23.22,47,18.71,42
64,8,11,15,39.54,67,35.41,50
64,9,11,13,17.77,30,14.83,16
64,10,11,6,34.2,58,28.24,34
64,11,11,3,0.35,1,0.28,0
64,12,11,9,32.75,56,27.6,54
64,13,5,16,26.55,27,22.15,16
64,14,5,3,81.88,83,71.55,60
64,15,5,12,51.27,52,45.44,48
64,16,11,16,5,7,4.35,4
64,17,11,12,52.87,77,45.92,50
64,18,11,10,9.78,14,8.09,8
64,19,11,17,58.26,84,49.47,46
64,20,11,15,136.17,81,110.87,56
64,21,11,8,60.2,24,52.48,12
64,22,11,3,219.31,87,189,52
64,23,11,20,25.62,10,21.25,5
64,24,11,9,226.98,90,202.97,58
64,25,11,4,8.37,11,6.9,9
64,26,11,3,62.66,85,51.03,60
64,27,11,1,30.09,41,25.53,29
64,28,11,6,84.96,96,75.29,79
64,29,11,8,58.35,66,49.6,60
64,30,11,10,64.59,73,57.54,59
64,31,11,6,70.73,80,56.96,59
64,32,11,9,78.81,89,65.15,62
64,33,5,8,46.01,31,37.05,29
64,34,5,11,49.98,34,44.09,26
64,35,5,14,39.39,27,34.64,25
64,36,11,17,6.49,6,5.42,6
64,37,11,8,95.28,92,85.19,52
64,38,11,18,26.89,26,22.81,19
64,39,11,4,62.25,60,50.38,52
64,40,11,7,218.04,86,180,45
64,41,11,6,171.41,45,139.5,24
64,42,11,9,75.76,20,63.45,11
64,43,11,14,264.64,70,227.81,47
64,44,11,14,214.2,56,172.77,43
64,45,11,19,34.88,32,28.77,20
64,46,11,9,56.64,51,46.97,35
64,47,11,13,92.08,84,80.01,75
64,48,11,6,51.49,39,42.42,25
64,49,11,5,59.3,45,50.77,24
64,50,11,3,27.52,21,23.52,15
64,51,11,17,46.5,35,38.83,30
64,52,11,15,102.91,78,90.46,64
64,53,5,1,91.55,41,75.65,28
64,54,5,15,73.85,33,64.23,28
64,55,5,3,39.04,18,31.43,15
64,56,11,3,73.06,47,58.98,37
64,57,11,2,127,82,110.11,74
64,58,11,18,127.65,82,111.49,62
64,59,11,4,150.14,97,133.99,85
64,60,11,10,63.51,17,56.37,13
65,1,11,13,84.16,50,68.91,47
65,2,11,5,164.95,98,134.88,81
65,3,11,9,18.02,11,15.25,10
65,4,11,15,113.42,67,98.56,44
65,5,11,12,29.12,59,24.41,48
65,6,11,5,36.22,74,30.49,54
65,7,11,13,32.67,67,27.87,63
65,8,11,14,13.06,22,10.64,17
65,9,11,4,42.97,73,35.22,37
65,10,11,15,18.03,31,14.94,29
65,11,11,2,58.14,99,46.74,66
65,12,11,20,47.57,81,42.67,65
65,13,5,10,71.86,73,57.86,47
65,14,5,14,26.34,27,21.29,18
65,15,5,1,20.34,21,16.51,16
65,16,11,14,0.84,1,0.72,1
65,17,11,20,23.76,34,19.67,26
65,18,11,8,50.75,74,44.65,73
65,19,11,4,49.4,72,42.9,63
65,20,11,16,92.5,55,79.1,40
65,21,11,4,223.19,88,196.77,47
65,22,11,3,38.81,15,34.43,12
65,23,11,3,164.66,65,146.27,64
65,24,11,15,163.11,64,131.03,39
65,25,11,11,33.52,46,28.94,44
65,26,11,9,42.88,58,34.81,41
65,27,11,2,54.99,75,45.7,60
65,28,11,2,41.43,47,34.61,36
65,29,11,6,44.14,50,38.94,38
65,30,11,5,18.72,21,15.72,11
65,31,11,11,38.9,44,33.45,36
65,32,11,4,17.3,20,14.1,15
65,33,5,13,141.15,95,125.76,65
65,34,5,16,75.86,51,65.93,50
65,35,5,3,14.36,10,12.15,7
65,36,11,2,93.85,91,82.25,71
65,37,11,10,75.77,73,60.84,45
65,38,11,16,2.44,2,2.05,2
65,39,11,14,8.46,8,7.59,6
65,40,11,9,204.32,81,178.27,66
65,41,11,12,291.13,77,257.04,58
65,42,11,14,123.61,33,99.53,26
65,43,11,14,378.01,99,332.57,85
65,44,11,2,285.18,75,252.79,47
65,45,11,12,8.75,8,7.68,5
65,46,11,16,92.77,84,78.06,79
65,47,11,14,34.24,31,29.84,28
65,48,11,13,64.25,48,52.41,43
65,49,11,6,9.45,7,8.15,5
65,50,11,15,95.27,72,85.48,44
65,51,11,17,105.95,80,90.73,72
65,52,11,15,14.55,11,11.65,6
65,53,5,12,11.84,5,9.53,4
65,54,5,16,103.79,47,86.23,36
65,55,5,14,50.12,23,40.19,15
65,56,11,1,144.24,93,122.43,54
65,57,11,11,134.16,86,108.94,68
65,58,11,7,146.87,95,125.62,67
65,59,11,2,17.7,11,15.38,6
65,60,11,16,130.04,34,112.49,22
66,1,11,8,130.27,77,107.06,56
66,2,11,19,43.33,26,38.01,23
66,3,11,12,69.82,41,59.77,33
66,4,11,6,67.13,40,54.5,28
66,5,11,2,25.72,52,21.35,50
66,6,11,10,23.04,47,18.68,34
66,7,11,15,10.64,22,8.62,16
66,8,11,18,38.41,65,31.47,61
66,9,11,17,34.79,59,29.41,33
66,10,11,15,0.46,1,0.39,1
66,11,11,5,8.51,14,7.34,13
66,12,11,9,15.38,26,12.42,18
66,13,5,8,38.27,39,32.36,31
66,14,5,7,43.26,44,37.92,24
66,15,5,1,89.75,91,75.82,89
66,16,11,8,39.35,57,32.08,41
66,17,11,15,14.11,20,12.56,12
66,18,11,16,18.45,27,16.28,23
66,19,11,5,18.76,27,15.52,16
66,20,11,4,109.77,65,98.29,65
66,21,11,13,193,76,166.22,40
66,22,11,12,73.6,29,61.11,20
66,23,11,15,240.45,95,200.87,55
66,24,11,18,247.97,98,211.43,82
66,25,11,6,46.58,63,40.79,48
66,26,11,5,18.98,26,16.77,22
66,27,11,1,15.1,21,12.14,16
66,28,11,17,32.62,37,29.16,30
66,29,11,12,8.49,10,7.51,7
66,30,11,7,62.18,70,55.11,62
66,31,11,2,11.37,13,9.9,8
66,32,11,18,78.86,89,64.04,59
66,33,5,9,140.03,94,121.09,80
66,34,5,19,29.04,20,24.31,11
66,35,5,13,52.57,35,44.82,33
66,36,11,14,8.93,9,7.43,7
66,37,11,6,38.82,38,33.42,22
66,38,11,14,36.02,35,30.19,24
66,39,11,9,77.28,75,65.39,50
66,40,11,16,101.53,40,90.29,30
66,41,11,6,308.38,81,269.83,79
66,42,11,12,207.16,54,173.57,43
66,43,11,5,1.21,0,1,0
66,44,11,2,377.17,99,337.21,53
66,45,11,9,40.93,37,34.15,28
66,46,11,3,39.77,36,32.3,25
66,47,11,3,40.03,36,34.16,20
66,48,11,14,59.33,45,52.83,35
66,49,11,16,6.77,5,6.06,3
66,50,11,9,125.3,94,112.3,67
66,51,11,18,61.22,46,51.39,36
66,52,11,9,91.2,69,78.7,36
66,53,5,9,215.12,97,180.9,54
66,54,5,7,130.63,59,106.28,41
66,55,5,2,53.41,24,46.61,14
66,56,11,7,51.78,33,46.35,20
66,57,11,6,61.57,40,53.34,29
66,58,11,14,128.7,83,107.24,82
66,59,11,19,97.98,63,81.71,43
66,60,11,14,36.78,10,30.29,6
67,1,11,5,103.16,61,86.39,42
67,2,11,8,96.47,57,78.34,36
67,3,11,4,117.22,69,101.15,39
67,4,11,8,1.69,1,1.49,1
67,5,11,8,27.44,56,24.01,50
67,6,11,7,10.98,22,8.86,20
67,7,11,9,22.57,46,20.25,28
67,8,11,8,19.75,33,16.97,33
67,9,11,17,17.62,30,15.19,21
67,10,11,7,52.44,89,44.82,77
67,11,11,15,53.9,91,44.27,49
67,12,11,16,43.07,73,34.57,40
67,13,5,17,8.98,9,7.76,5
67,14,5,12,6.81,7,6,6
67,15,5,13,78.72,80,68.43,57
67,16,11,8,10.55,15,9.17,9
67,17,11,8,48.54,70,41.08,62
67,18,11,20,55.72,81,48.97,41
67,19,11,17,43.95,64,37.46,50
67,20,11,14,79.74,47,70.03,37
67,21,11,11,237.34,94,209.15,56
67,22,11,10,79.2,31,67.16,17
67,23,11,8,165.71,65,137.31,38
67,24,11,7,251.9,99,221.06,85
67,25,11,17,35.9,49,29.4,35
67,26,11,17,6.76,9,5.74,6
67,27,11,9,5.7,8,4.87,5
67,28,11,2,51.76,58,42.79,52
67,29,11,9,26.31,30,21.99,19
67,30,11,18,45.41,51,38.86,38
67,31,11,5,69.52,79,61.27,54
67,32,11,15,7.85,9,6.8,6
67,33,5,15,80.25,54,69.49,32
67,34,5,7,132.25,89,107.82,84
67,35,5,12,64.5,43,53.43,22
67,36,11,17,31.52,30,27.63,17
67,37,11,18,87.77,85,78.3,62
67,38,11,15,34.13,33,28,26
67,39,11,8,101.92,98,84.78,98
67,40,11,15,152.21,60,122.55,35
67,41,11,5,76.92,20,64.44,19
67,42,11,17,27.49,7,24.47,4
67,43,11,3,6.66,2,5.72,2
67,44,11,5,367.5,97,304.04,96
67,45,11,7,11.24,10,9.92,9
67,46,11,6,1.53,1,1.25,1
67,47,11,17,63.55,58,54.49,54
67,48,11,10,23.18,17,20.16,12
67,49,11,10,22.14,17,18.05,9
67,50,11,14,47.03,35,37.96,27
67,51,11,19,109.37,82,92.77,70
67,52,11,20,25.47,19,21.49,18
67,53,5,18,138.87,62,119.35,39
67,54,5,16,197.4,89,175.73,58
67,55,5,6,54.51,24,44.25,15
67,56,11,15,122.29,79,103.43,68
67,57,11,5,126.09,81,112.82,49
67,58,11,15,147.24,95,131.45,84
67,59,11,13,128.54,83,114.22,51
67,60,11,12,91.36,24,75.31,15
68,1,11,18,157.43,93,134.09,62
68,2,11,18,78.65,47,67.37,29
68,3,11,5,134.74,80,114.14,72
68,4,11,3,56.36,33,45.16,29
68,5,11,12,32.82,67,29.37,50
68,6,11,13,11.32,23,10.11,20
68,7,11,6,19.65,40,15.82,35
68,8,11,19,10.25,17,9.17,11
68,9,11,9,18.27,31,15.84,30
68,10,11,14,8.58,15,7.19,12
68,11,11,19,48.87,83,39.88,43
68,12,11,15,28.84,49,25.23,46
68,13,5,11,5.34,5,4.34,4
68,14,5,15,66.35,67,59.68,42
68,15,5,17,73.06,74,59.63,49
68,16,11,16,34.9,51,28.1,32
68,17,11,12,16.26,24,14.16,14
68,18,11,16,49.6,72,41.53,53
68,19,11,11,53.35,77,47.76,47
68,20,11,20,159.39,94,133.96,84
68,21,11,19,190.38,75,171.16,75
68,22,11,20,68.93,27,56.63,16
68,23,11,4,135.28,53,117.97,48
68,24,11,15,80.78,32,67.93,31
68,25,11,19,47.9,65,40.91,41
68,26,11,5,16.13,22,14.35,20
68,27,11,17,34.29,47,29.64,28
68,28,11,2,16.26,18,13.38,12
68,29,11,2,58.86,67,49.09,66
68,30,11,16,38.34,43,33.89,42
68,31,11,10,17.36,20,14.57,11
68,32,11,7,45.68,52,39.73,35
68,33,5,19,16.52,11,13.4,9
68,34,5,17,128.99,87,113.08,58
68,35,5,8,114.01,77,92.1,74
68,36,11,3,23.76,23,20.86,13
68,37,11,19,21.78,21,17.81,14
68,38,11,10,9.77,9,8.13,5
68,39,11,19,38.5,37,30.94,26
68,40,11,18,250.45,99,221,85
68,41,11,12,335.24,88,289.72,70
68,42,11,1,39.61,10,33.1,9
68,43,11,17,14.93,4,12.68,2
68,44,11,14,158.77,42,127.34,29
68,45,11,15,31.3,28,25.37,19
68,46,11,16,32.85,30,29.52,21
68,47,11,1,70.6,64,59.63,40
68,48,11,12,67.49,51,57.88,41
68,49,11,10,130.37,98,116.56,59
68,50,11,17,120.39,91,98.14,79
68,51,11,9,95.04,72,83.57,71
68,52,11,9,117.75,89,102.41,65
68,53,5,14,73.63,33,65.7,23
68,54,5,19,187.89,84,156.3,69
68,55,5,4,51.6,23,45.2,14
68,56,11,15,104.83,68,84.97,61
68,57,11,14,5.29,3,4.4,2
68,58,11,6,155.01,100,127.91,53
68,59,11,11,34.32,22,28.1,12
68,60,11,12,225.34,59,201.85,44
69,1,11,18,43.86,26,35.87,17
69,2,11,1,160.97,95,129.66,88
69,3,11,8,161.92,96,133.47,80
69,4,11,19,94.26,56,83.89,37
69,5,11,20,38.85,79,33.97,41
69,6,11,14,16.44,34,14,30
69,7,11,5,9.11,19,7.49,12
69,8,11,11,5.31,9,4.35,9
69,9,11,19,5.83,10,5.15,5
69,10,11,8,4.37,7,3.76,5
69,11,11,1,18.66,32,15.49,19
69,12,11,15,44.12,75,36.99,71
69,13,5,19,10.79,11,9.57,9
69,14,5,14,23.21,23,18.77,21
69,15,5,14,30.05,30,24.7,20
69,16,11,10,5.9,9,4.73,8
69,17,11,17,47.04,68,39.42,37
69,18,11,3,2.76,4,2.4,2
69,19,11,10,18.42,27,15.51,22
69,20,11,12,84.99,50,75.11,40
69,21,11,1,38.73,15,32.98,13
69,22,11,20,240.04,95,193.37,72
69,23,11,16,52.8,21,45.17,12
69,24,11,19,151.81,60,127.97,44
69,25,11,7,72.31,98,58.36,88
69,26,11,6,21.47,29,17.21,28
69,27,11,5,10.24,14,8.32,10
69,28,11,5,2.98,3,2.48,3
69,29,11,1,85.02,96,70.34,92
69,30,11,3,26.84,30,23.82,24
69,31,11,20,46.51,53,41.68,51
69,32,11,20,54.3,61,47.8,40
69,33,5,5,132,89,106.13,62
69,34,5,16,136.91,92,112,72
69,35,5,14,51.98,35,43.87,26
69,36,11,11,6.96,7,5.99,4
69,37,11,5,21.34,21,17.94,20
69,38,11,9,2.77,3,2.45,3
69,39,11,11,70.58,68,59.46,58
69,40,11,10,244.66,97,197.36,68
69,41,11,10,173.97,46,146.72,31
69,42,11,18,26.07,7,23.19,6
69,43,11,16,217.9,57,187.6,54
69,44,11,16,149.65,39,124.99,35
69,45,11,12,101.5,92,82.07,87
69,46,11,12,7.12,6,5.71,5
69,47,11,8,29.59,27,23.76,21
69,48,11,6,26.88,20,23.43,12
69,49,11,4,83.91,63,72.95,41
69,50,11,14,37.28,28,33.19,26
69,51,11,7,33.96,26,27.68,18
69,52,11,1,83.56,63,73.41,61
69,53,5,17,108.38,49,90.8,47
69,54,5,19,208.55,94,169.33,78
69,55,5,12,151.75,68,129.05,54
69,56,11,15,97.94,63,83.03,36
69,57,11,15,124.04,80,103.28,47
69,58,11,12,47.36,31,40.32,26
69,59,11,4,51.51,33,42.39,21
69,60,11,15,257.31,68,225.05,66
70,1,11,1,142.11,84,117.65,72
70,2,11,2,45.34,27,40.41,14
70,3,11,10,160.35,95,128.87,56
70,4,11,12,91.06,54,79.06,54
70,5,11,4,38.03,78,33.37,66
70,6,11,2,14.83,30,12.35,29
70,7,11,2,44.29,90,38.4,50
70,8,11,3,47.3,80,41.36,63
70,9,11,7,56.96,97,45.75,72
70,10,11,9,49.85,84,40.53,81
70,11,11,6,58.49,99,48.15,62
70,12,11,5,55.98,95,45.1,71
70,13,5,19,7.96,8,7.13,5
70,14,5,1,35.12,35,29.33,28
70,15,5,16,45.17,46,36.67,29
70,16,11,13,43.44,63,38.22,41
70,17,11,11,33.39,48,27.56,44
70,18,11,10,6.97,10,5.7,7
70,19,11,13,52.56,76,43.69,67
70,20,11,12,2.39,1,1.94,1
70,21,11,19,2.75,1,2.41,1
70,22,11,4,98.44,39,84.3,23
70,23,11,16,146.14,58,119.54,52
70,24,11,19,203.04,80,170.84,48
70,25,11,9,7.8,11,6.3,9
70,26,11,10,9.15,12,7.99,11
70,27,11,15,17.07,23,14.77,21
70,28,11,9,12.38,14,10.44,11
70,29,11,10,35.61,40,31.13,31
70,30,11,17,32.33,37,26.03,35
70,31,11,7,70.09,79,61.26,52
70,32,11,2,13.78,16,11.23,8
70,33,5,8,53.63,36,47.58,33
70,34,5,3,144.79,97,121.33,65
70,35,5,9,89.16,60,71.78,52
70,36,11,19,20.74,20,17.97,17
70,37,11,16,29.84,29,26.69,17
70,38,11,3,61.86,60,55.48,56
70,39,11,17,35.47,34,28.96,34
70,40,11,7,193.9,76,157.63,39
70,41,11,16,68.64,18,58.55,11
70,42,11,3,219.51,58,186.01,55
70,43,11,3,304.85,80,272.01,55
70,44,11,15,333.74,88,289.36,86
70,45,11,16,81.76,74,72.41,49
70,46,11,5,98.18,89,78.93,61
70,47,11,3,16.83,15,14.79,13
70,48,11,7,76.27,57,62.86,47
70,49,11,13,13.61,10,11.9,7
70,50,11,14,58.75,44,48.21,38
70,51,11,4,2.26,2,1.9,1
70,52,11,6,26.75,20,23.89,19
70,53,5,7,217.5,98,194.23,55
70,54,5,8,151.76,68,124.05,54
70,55,5,12,144.56,65,119.77,45
70,56,11,14,118.65,76,104.78,48
70,57,11,2,136.61,88,113.59,61
70,58,11,16,32.04,21,26.83,16
70,59,11,9,116.43,75,101.27,52
70,60,11,3,267.85,70,224.96,69
71,1,11,9,125.36,74,105.78,40
71,2,11,12,147.93,88,124.93,80
71,3,11,15,124.66,74,106.17,61
71,4,11,1,145.33,86,117.1,56
71,5,11,18,38.64,79,31.8,70
71,6,11,1,11.88,24,10.44,19
71,7,11,12,6.48,13,5.7,10
71,8,11,1,49.13,83,40.15,80
71,9,11,11,55.59,94,44.86,55
71,10,11,6,40.35,68,33.82,62
71,11,11,13,0.16,0,0.14,0
71,12,11,7,40.82,69,36.7,65
71,13,5,6,25.97,26,23.05,17
71,14,5,15,29.24,30,25.56,22
71,15,5,4,14.99,15,12.32,10
71,16,11,15,26.05,38,21.89,21
71,17,11,14,49.33,71,43.51,63
71,18,11,7,62.95,91,50.5,87
71,19,11,1,4.6,7,3.91,4
71,20,11,20,97.92,58,87.97,47
71,21,11,13,200.23,79,166.36,71
71,22,11,11,88.15,35,70.64,31
71,23,11,7,49.52,20,41.26,12
71,24,11,10,157.82,62,137.32,55
71,25,11,12,67.87,92,54.95,60
71,26,11,12,53.37,73,45.2,69
71,27,11,7,26.87,37,24.06,28
71,28,11,5,74.63,84,61.01,52
71,29,11,2,58.08,66,47.25,52
71,30,11,12,6,7,5.34,6
71,31,11,17,19.74,22,15.88,14
71,32,11,12,68.56,77,59.91,72
71,33,5,4,105.97,71,93.4,70
71,34,5,9,131.81,89,116.94,82
71,35,5,16,80.24,54,66.77,30
71,36,11,5,102.42,99,86.2,64
71,37,11,1,101.62,98,85.75,70
71,38,11,16,95.46,92,78.48,64
71,39,11,7,72.14,70,57.77,59
71,40,11,11,239.67,95,197.39,57
71,41,11,20,348.7,92,295.56,50
71,42,11,9,205.3,54,180.65,47
71,43,11,20,339.33,89,304.43,87
71,44,11,11,356.69,94,305.92,78
71,45,11,20,91.79,83,82.17,67
71,46,11,9,59.73,54,50.06,31
71,47,11,5,69.04,63,55.43,61
71,48,11,5,86.23,65,71.88,51
71,49,11,5,14.23,11,12.81,10
71,50,11,19,21.25,16,17.43,14
71,51,11,2,109.73,83,98.43,80
71,52,11,14,38.43,29,33.93,27
71,53,5,6,107.74,48,95.78,48
71,54,5,14,211.45,95,181.7,87
71,55,5,5,177.4,80,152.96,59
71,56,11,10,52.48,34,43.2,23
71,57,11,5,146.67,94,128.52,73
71,58,11,19,131.29,85,110.59,84
71,59,11,9,102.56,66,83.17,55
71,60,11,11,377.47,99,302.29,79
72,1,11,9,120.08,71,99.82,64
72,2,11,17,98.18,58,83.53,52
72,3,11,7,103.55,61,87.7,53
72,4,11,11,120.34,71,102.02,64
72,5,11,10,6.83,14,5.85,12
72,6,11,15,41.81,85,36.74,55
72,7,11,12,16.77,34,13.58,21
72,8,11,13,55.87,95,44.71,64
72,9,11,3,10.76,18,9.1,15
72,10,11,19,54.43,92,46.87,68
72,11,11,9,20.22,34,16.92,24
72,12,11,10,50.23,85,40.98,60
72,13,5,6,77.17,78,63.74,71
72,14,5,16,59.97,61,51.2,55
72,15,5,19,42.88,43,36.27,33
72,16,11,15,24.47,35,20.51,33
72,17,11,12,17.26,25,15.43,24
72,18,11,11,9.84,14,8.79,11
72,19,11,18,63.56,92,56.66,62
72,20,11,1,33.47,20,27.31,12
72,21,11,3,216.47,85,175.53,69
72,22,11,1,241.89,95,197.42,78
72,23,11,9,208.44,82,172.06,52
72,24,11,8,193.02,76,155.79,47
72,25,11,14,28.56,39,22.92,38
72,26,11,11,65.86,90,59,73
72,27,11,8,42.62,58,35.75,57
72,28,11,6,74.94,85,62.34,44
72,29,11,4,8.84,10,7.59,9
72,30,11,12,17.63,20,14.55,13
72,31,11,4,50.99,58,44.84,45
72,32,11,9,16.82,19,13.83,13
72,33,5,4,77.07,52,64.26,45
72,34,5,17,105.31,71,93.88,40
72,35,5,18,85.87,58,72.64,47
72,36,11,9,54.3,52,48.82,38
72,37,11,18,5.74,6,5.03,4
72,38,11,14,66.08,64,57.62,36
72,39,11,16,51.24,50,41.49,29
72,40,11,5,84.93,34,74.89,32
72,41,11,13,106.34,28,90.92,25
72,42,11,6,337.49,89,273.62,64
72,43,11,1,87.27,23,73.29,15
72,44,11,2,45.57,12,37.3,8
72,45,11,6,9.22,8,7.6,6
72,46,11,14,42.05,38,35.62,38
72,47,11,16,63.68,58,52.03,50
72,48,11,3,107.31,81,90.04,51
72,49,11,17,105.56,80,93.42,67
72,50,11,14,102.68,77,91.41,65
72,51,11,2,0.14,0,0.12,0
72,52,11,1,0.07,0,0.05,0
72,53,5,18,146.43,66,121.11,52
72,54,5,15,103.85,47,91.7,28
72,55,5,7,139.83,63,123.65,43
72,56,11,3,91.27,59,76.03,44
72,57,11,18,14.08,9,11.97,7
72,58,11,18,77.76,50,65.11,27
72,59,11,6,56.22,36,49.6,23
72,60,11,14,39.89,10,33.81,9
73,1,11,4,161.6,96,133.21,93
73,2,11,9,23.97,14,20.79,12
73,3,11,3,61.33,36,50.57,23
73,4,11,14,67.7,40,58.35,34
73,5,11,17,36.71,75,30.04,39
73,6,11,2,9.89,20,8.12,10
73,7,11,3,42.44,87,36.89,70
73,8,11,5,49.79,84,42.97,50
73,9,11,2,21.63,37,19.42,19
73,10,11,6,25.26,43,22.11,33
73,11,11,4,3.17,5,2.79,5
73,12,11,3,56.28,95,50.27,49
73,13,5,13,3.49,4,2.87,2
73,14,5,13,8.95,9,7.84,6
73,15,5,1,42.25,43,37.09,24
73,16,11,1,26.41,38,23.09,23
73,17,11,9,35.32,51,31.16,31
73,18,11,15,60.23,87,53.45,78
73,19,11,5,30.54,44,25.55,36
73,20,11,10,164.66,97,133.88,89
73,21,11,11,146.67,58,127.99,53
73,22,11,3,249.78,99,219.61,50
73,23,11,11,110.01,43,88.13,36
73,24,11,10,165.82,65,146.38,60
73,25,11,20,7.06,10,6.33,8
73,26,11,5,17.45,24,14.49,23
73,27,11,4,17.01,23,14.67,22
73,28,11,4,65.95,75,56.98,73
73,29,11,17,15.53,18,13.13,10
73,30,11,7,30.95,35,26.85,23
73,31,11,20,26.62,30,22.12,17
73,32,11,5,38.93,44,33.47,39
73,33,5,3,108.79,73,90.32,54
73,34,5,19,88.41,60,75.68,44
73,35,5,10,97.14,65,82.74,49
73,36,11,18,95.37,92,80.65,82
73,37,11,11,71.72,69,64.54,44
73,38,11,3,30.29,29,25.19,16
73,39,11,12,80.69,78,69.97,62
73,40,11,16,163.47,64,135.35,39
73,41,11,5,177.96,47,158.62,38
73,42,11,4,18.46,5,16.07,3
73,43,11,7,282.56,74,226.34,44
73,44,11,18,107.96,28,96.1,25
73,45,11,7,34.21,31,29.56,20
73,46,11,20,66.37,60,57.55,30
73,47,11,6,27.3,25,21.85,14
73,48,11,5,68.87,52,59.19,27
73,49,11,8,113.63,86,96.52,73
73,50,11,10,37.25,28,33.16,15
73,51,11,8,56.03,42,46.01,41
73,52,11,8,103.08,78,87.13,72
73,53,5,12,123.41,55,106.53,29
73,54,5,3,149.15,67,119.85,61
73,55,5,1,84.75,38,71.1,24
73,56,11,17,66.81,43,55.37,29
73,57,11,10,105.07,68,92.2,51
73,58,11,15,19,12,16.47,10
73,59,11,15,122.64,79,105.11,53
73,60,11,18,23.28,6,19.16,6
74,1,11,3,106.97,63,91.98,60
74,2,11,15,167.14,99,147.97,58
74,3,11,3,167.76,99,141.16,88
74,4,11,6,135.26,80,119.21,44
74,5,11,9,48.04,98,40.17,77
74,6,11,10,29.91,61,25.28,49
74,7,11,8,32.58,66,27.75,47
74,8,11,9,2.63,4,2.15,2
74,9,11,8,41.72,71,33.58,70
74,10,11,9,23.66,40,19.98,26
74,11,11,2,10.44,18,8.36,11
74,12,11,18,17.77,30,14.37,21
74,13,5,14,32.46,33,27.82,27
74,14,5,1,26.76,27,23.04,14
74,15,5,7,63.37,64,56.04,48
74,16,11,20,38.11,55,32.32,32
74,17,11,1,47.39,69,40.03,37
74,18,11,16,58.32,85,51.43,44
74,19,11,8,49.21,71,39.53,41
74,20,11,14,67.9,40,56.47,31
74,21,11,8,225.95,89,195.55,50
74,22,11,18,135.95,54,113.93,32
74,23,11,1,30.44,12,25.77,9
74,24,11,9,45.25,18,38.68,11
74,25,11,7,26.83,37,23.39,30
74,26,11,20,3.39,5,2.96,4
74,27,11,3,18.57,25,16.17,20
74,28,11,19,35.74,40,28.93,30
74,29,11,15,1.64,2,1.4,1
74,30,11,11,71.21,80,63.47,79
74,31,11,7,43.15,49,36,41
74,32,11,20,31.51,36,27.15,24
74,33,5,16,13.41,9,10.98,7
74,34,5,11,48.96,33,40.78,19
74,35,5,15,52.42,35,43.8,24
74,36,11,14,96,93,79.14,90
74,37,11,17,99.62,96,82.66,60
74,38,11,14,0.74,1,0.61,1
74,39,11,11,54.52,53,48.04,45
74,40,11,2,20.06,8,17.76,5
74,41,11,1,29.38,8,26.21,4
74,42,11,13,379.3,100,327.27,72
74,43,11,18,33.61,9,29.74,7
